id,diff_size,touches_tests,touches_docs
3190812449,391,1,1
3255623809,754,0,1
3267927161,0,0,0
3134266175,1,1,0
3232670129,199,1,0
3149689202,918,0,1
3126639142,14,0,1
3120627194,34,0,0
3149966523,5515,1,1
3186447377,1123,1,1
3222253029,263,0,0
3227896964,14,0,0
3103637450,72,0,0
3118884227,2568,1,0
3134892391,85,0,0
3111576794,254,1,0
3250793757,0,0,0
3078439427,7572,1,1
3151002300,2733,1,0
3111417147,17,1,0
3128896513,186,0,0
3201229725,800,1,1
3231573988,1048,1,1
3231694186,594,0,0
3241591765,89,1,0
3193191315,132,0,0
3184170027,4,0,1
3184732857,145,1,0
3119115543,0,0,0
3201243330,0,0,0
3263042770,1555,1,0
3088440403,0,0,0
3191789111,176,1,1
3210836309,4,0,0
3213015867,42,0,0
3265378619,703,0,1
3184251527,235,1,0
3172671566,155,1,0
3268724186,330,1,0
3208124851,6,0,0
3192212731,758,0,0
3142876413,3356,1,1
3210901044,0,0,0
3138102792,11245,1,1
3168979941,103,1,0
3088417294,0,0,0
3208934416,2,0,0
3177087072,0,0,0
3149658861,21141,0,1
3075398355,3896,1,0
3155745045,100,0,0
3146392650,4,0,0
3259400363,1644,1,1
3169493710,467,1,0
3140410140,149,1,0
3174292878,0,0,0
3189173871,1403,1,1
3075470121,11,0,0
3196621198,32,0,0
3151403816,2,0,0
3100043959,71,0,1
3265150357,2553,1,0
3084356238,2,0,1
3197755568,2669,1,0
3155405606,223,1,0
3186299556,8,0,0
3138221452,196,0,1
3137086624,0,0,0
3209369602,12,0,0
3077058914,218,1,0
3237932553,14444,1,1
3075506913,41,0,0
3134916409,26,0,0
3170544938,482,1,0
3223072540,57,0,0
3087132572,26,1,0
3200413496,64804,1,1
3267556588,456,0,1
3158673525,49,0,0
3273390106,16,0,0
3129441875,5,0,1
3104619100,208,1,0
3129809571,64,0,1
3075036713,253,1,0
3092341527,18,0,1
3164197885,384,1,0
3273160834,252,0,0
3209766600,1301,1,0
3104925685,1246,1,1
3169529285,247,1,0
3077768704,61,0,0
3220342988,356,0,0
3077729458,52,1,1
3198011555,4279,0,0
3138225530,403,1,0
3255282669,19744,1,1
3110009700,954,1,0
3172721573,0,0,0
3180400702,865,0,1
3151766741,9,0,1
3087893723,23,1,0
3082320330,227964,1,0
3222565138,299,1,1
3171284311,97,1,0
3134370237,51,0,0
3119100267,67,1,0
3080717456,379,0,1
3129105671,149,0,0
3074557301,867,1,1
3144633626,544,1,0
3115450554,50,0,0
3234387620,619,1,0
3075243153,687,1,1
3223342785,39,1,0
3152880462,371,1,0
3216466129,5,0,0
3110724431,2456,1,1
3250548398,4746,1,1
3116149702,1007,0,1
3262049598,2446,1,1
3241946882,189,0,1
3078460436,17,1,1
3234558200,534,0,1
3158287475,2120,1,0
3161387601,122,1,0
3172653799,291,1,0
3267541183,177,1,0
3247852158,182768,0,0
3191765353,132,0,0
3125459043,593,1,0
3208130662,21,0,0
3125880075,618,1,0
3173313834,51,1,0
3078272656,0,0,0
3125848910,0,0,0
3086491233,3,0,1
3127070156,727,0,1
3246116765,0,0,0
3159585682,0,0,0
3247719401,18,0,0
3201911068,79,1,0
3189195714,56,0,0
3164618577,5340,0,1
3131654719,25,0,0
3085430966,191,1,0
3074511747,747,1,1
3122686039,6,0,0
3140918701,97,0,0
3250549842,1205,1,0
3172482561,643,0,0
3144807312,0,0,0
3122755362,7543,1,1
3232013571,83,0,0
3236323443,14,0,0
3210830442,0,0,0
3232669455,58,0,1
3135078870,523,0,0
3074618957,74,1,0
3258683661,12,0,0
3115119469,1127,1,0
3194549869,24146,1,1
3276353703,1649,0,0
3159174564,12,0,0
3129643153,239,0,1
3075021226,0,0,0
3076049889,354,0,0
3119857154,562,1,0
3088422736,0,0,0
3135109406,9,0,0
3191922663,5,1,0
3199906831,154,0,1
3223666167,702,1,1
3153703742,3027,1,0
3089454659,66,1,0
3185723605,1024,1,1
3183129246,405,1,1
3075020750,0,0,0
3193356118,393,1,1
3167302708,335,0,1
3253643080,2929,1,1
3104021061,0,0,0
3075843226,196,1,0
3128220977,191,0,0
3119512382,98479,1,1
3225613836,24590,0,1
3078077090,41,1,0
3227719579,525,1,0
3161020410,10,0,0
3077485814,206,0,0
3275437142,90690,0,0
3096087546,0,0,0
3219766312,15,0,0
3237900716,1143,1,1
3234115546,317,1,1
3081082136,200,1,1
3210147166,17,1,0
3181804523,1,1,0
3151242547,248,1,0
3161413967,93,0,0
3135303315,217,1,1
3113310600,10,0,1
3225420842,277,1,1
3109408352,8,0,0
3176645907,613,1,1
3209836652,10308,1,0
3275622526,86,1,0
3075349977,468,0,0
3263037151,600,1,0
3196115751,50,0,1
3190119327,398,1,0
3187968450,81,1,0
3199299700,173,1,1
3203390565,38,0,0
3207158556,630,0,0
3252917201,12,1,0
3205453833,6,1,0
3175849392,33,0,0
3169497988,92140,1,1
3219282636,310,1,0
3227134715,85,0,0
3191233085,508,1,1
3253538190,2358,1,1
3130800330,37844,1,1
3194656871,374,1,0
3239082764,107,1,1
3176112066,27309,1,1
3231946113,475,1,1
3276951581,270,1,0
3203547623,419,1,0
3153314282,258,1,0
3090482540,0,0,0
3165197178,7,1,0
3138550449,374,0,1
3177165792,14,0,1
3146957267,45,0,0
3214815470,103,0,0
3105590060,3950,1,1
3171382870,686,1,0
3155889109,1457,0,1
3113139560,49,0,1
3113152155,2611,1,0
3183932739,6960,1,1
3081185488,5,0,0
3078732754,91,0,0
3087442273,1420,1,1
3157938220,30,0,0
3165286164,0,0,0
3221072168,8084,1,1
3238659253,726,0,0
3231548516,50,0,0
3259884497,5330,1,1
3226357274,0,0,0
3076267770,185,1,0
3101402347,490,1,0
3218296696,0,0,0
3074815696,324,1,0
3121381331,256,0,1
3155034288,6553,1,0
3135068930,9789,1,1
3236293441,392,1,0
3227075336,17,0,0
3189256349,10,0,0
3201890056,0,0,0
3103650370,65,0,0
3100859823,861,1,1
3224869104,38,0,0
3129697594,277,0,0
3219169922,50,1,0
3245984112,4682,1,1
3143449861,7,0,0
3076627900,42,0,0
3159464933,76,1,1
3183255421,619,0,0
3085010036,17,0,0
3250806060,85,0,0
3231931598,69,1,0
3161179390,775,0,1
3120681882,30,0,0
3147827082,144,1,0
3215898746,532,1,0
3230595231,357,0,0
3243112963,137,1,0
3269343338,1164,0,1
3122690255,0,0,0
3210239309,4922,1,0
3221049488,25864,0,0
3120704042,23397,1,1
3158983348,669,1,0
3215817850,8,0,0
3222715857,114,1,0
3223625763,229,1,0
3206727533,440,0,0
3075151272,0,0,0
3216407461,746,1,0
3228093183,363,1,0
3134733967,11,0,0
3080054034,15,0,0
3148655251,10,1,0
3075600718,210,1,1
3109908968,264,1,0
3192716401,108,1,0
3170056340,80,1,0
3269292419,128,1,0
3075031726,16,0,0
3121897365,31717,1,1
3087099176,22135,0,1
3269926539,72,1,0
3141369327,167,1,0
3276548217,187,0,1
3103303265,318,1,1
3140941069,1366,0,1
3182273208,47,0,0
3208320625,186,1,0
3076114345,40,1,0
3156138201,731,0,1
3212797402,43,0,1
3112723101,16,1,0
3197014348,215,1,0
3173308900,6,0,0
3222487070,338,1,0
3101440943,704,0,1
3125531606,35069,1,1
3189562608,13997,1,1
3153076666,40,0,1
3147432956,15,0,1
3236312807,364,1,0
3244738134,20,1,0
3150912798,157,1,0
3214536211,518,0,1
3225310809,87,0,0
3165382142,905,0,1
3173368111,129,1,0
3276749637,0,0,0
3101423103,5,0,0
3192752733,439,1,0
3162485837,52,0,0
3130866014,0,0,0
3074768049,0,0,0
3078782339,5674,1,1
3113006799,224,0,0
3207316127,16,0,0
3245893836,467,0,0
3157958459,1249,1,0
3241328871,124,1,0
3165363367,529,0,0
3173274092,527,0,0
3147839431,86,1,0
3173294365,128,0,1
3130784227,35,0,0
3074699489,6661,1,0
3261722682,86,1,0
3222577402,26,0,0
3074880871,51,0,0
3250557844,10087,1,1
3158426121,27,0,0
3168670762,708,1,0
3242343601,10533,1,0
3086985638,34,0,0
3208687179,152,1,0
3227452081,1180,0,0
3238929100,57,1,0
3216511780,34,0,0
3095698280,59,0,1
3134491550,30,0,0
3195268003,251,0,1
3081563114,11,0,0
3138551256,22,0,1
3166960461,0,0,0
3253657879,217,1,0
3230596302,22,1,0
3119335069,511,1,0
3176233484,673,0,1
3101635343,1276,0,0
3117041693,66,0,0
3189657625,6,0,1
3253285828,30,0,0
3098406026,15,0,0
3275388020,91175,0,1
3186828591,874,1,1
3208009671,113,0,0
3134463623,198,1,0
3222755095,7002,1,1
3204503033,0,0,0
3265192098,1309,1,1
3078076894,19,0,1
3182083992,1682,1,0
3164935344,21,0,0
3127782032,43,0,0
3198696735,11005,0,1
3098751534,0,0,0
3251731325,1736,1,1
3262356678,221,1,0
3075736922,3,0,0
3079098379,37,1,0
3266909311,53,1,0
3268974399,17,0,0
3129102032,147,1,0
3199456360,2,0,0
3200572898,9,0,0
3111582483,111,1,0
3256236380,3909,1,0
3165375341,0,0,0
3232657298,10,0,1
3185333353,244,1,0
3223609660,57,1,0
3129102020,979,0,1
3164619281,586,0,0
3255634069,0,0,0
3183323201,320,0,0
3266871127,221,1,0
3082257267,0,0,0
3209482702,22,0,1
3092813223,111,0,1
3143462161,10663,1,1
3115430697,5646,1,1
3168629538,2,0,0
3079799346,0,0,0
3174485957,13549,0,1
3223501908,904,1,0
3223436019,247,0,1
3120246489,1330,1,0
3157950872,298,0,1
3102679471,38,0,0
3124605364,10,0,0
3189805672,446,1,0
3207425781,0,0,0
3197619756,3133,1,1
3080936447,311,0,0
3117569956,0,0,0
3134408661,8714,1,0
3227441495,779,1,0
3127062679,0,0,0
3087813875,49,1,0
3206906907,6,0,0
3132383081,534,1,0
3221328642,2065,1,1
3173688499,3,0,0
3144478740,79,0,0
3231681142,38,1,0
3272405225,206,1,0
3226806559,44880,1,1
3176298863,26676,1,1
3125834113,2524,1,0
3184205146,575,1,1
3228692675,457,0,0
3126016118,268,1,1
3143682198,45,0,0
3258873519,112,1,0
3119829512,125,1,0
3084258051,2591,1,1
3218617983,437,1,1
3194803721,1003,0,1
3089202205,424,0,1
3200433499,205,1,1
3134302678,282,1,0
3276981020,725992,0,1
3078330455,2,1,0
3242473808,0,0,0
3144536079,52,0,0
3258858919,2,0,0
3080969048,2782,1,1
3232717651,23,1,0
3227205708,333,1,0
3075883869,126,1,0
3247799753,3850,1,0
3225087415,13638,0,0
3163863050,690,1,0
3142842662,34,0,0
3227190659,844,1,0
3199142271,2,0,0
3259170663,166939,1,0
3105625889,78,1,0
3122952236,9,0,0
3204214012,48,1,1
3095076017,100,1,0
3083837004,134,0,0
3207181192,109,0,1
3238680606,218,1,0
3173304702,4,0,0
3075242171,199,0,1
3101464221,27656,1,1
3190587739,0,0,0
3159523566,0,0,0
3183730164,0,0,0
3261852303,120,0,0
3169739023,546,0,1
3161170414,9,0,1
3136054668,156,1,0
3111511868,315,1,1
3204689046,10,0,0
3124835441,2305,1,1
3081186157,1074,0,1
3214305078,52,1,1
3232689105,8,0,1
3187138592,50,1,0
3194357835,78742,1,1
3127026463,430,0,0
3097560259,42,1,1
3154967531,175,1,0
3262081306,7,0,0
3176922585,11605,1,1
3084778291,188,0,0
3119439813,0,0,0
3083599513,130,1,0
3173342316,280,0,1
3176708658,0,0,0
3207730994,51,0,1
3142600016,1,0,1
3077731351,9,0,0
3139488635,7,1,0
3134345357,58,1,0
3135308744,375,1,0
3125771920,462,0,0
3076452714,26,0,0
3193358042,81,0,1
3255835797,146,0,0
3242451017,203,0,1
3081695764,73,0,0
3137892942,1805,1,1
3166294470,135,0,0
3125522194,494,0,1
3234816295,399,1,0
3097466678,2042,0,1
3236327722,393,1,1
3271866532,331,1,0
3080751824,16326,0,1
3227962360,1369,1,1
3138256165,300,1,0
3256695032,137,0,0
3246852543,183,1,1
3218192250,2031,1,0
3219114950,163,0,0
3132109322,20,0,0
3077668165,79,1,0
3186197332,121,1,0
3076232456,37,0,0
3088709617,36,0,1
3148391336,4621,1,0
3146305288,290,1,0
3178423040,28,0,0
3218468393,632,0,1
3095409522,296,1,0
3131512627,1942,1,1
3118735492,495,1,1
3261628283,159,1,0
3081239282,1,0,1
3174040776,124,0,0
3276564126,13,0,1
3197098110,585,1,1
3202743034,108,1,0
3199904124,12,0,1
3143925201,22,0,0
3207351087,94,1,0
3275581629,773,0,1
3136071798,70,1,0
3085403262,416,1,1
3200916980,34134,0,0
3144633929,5806,1,1
3118761541,594,0,1
3193344742,7937,1,1
3201132802,287,0,0
3238704789,403,0,0
3275732837,1095,1,0
3195886974,160,1,0
3218781186,213,0,1
3250744798,460,1,1
3272940023,233,0,0
3176443941,197,1,0
3189966102,3792,1,1
3090110097,47,1,1
3168732332,232,0,0
3232150852,130,1,0
3112462308,211,0,1
3244874544,209,0,1
3116063940,33821,1,1
3095179316,10,0,0
3166043633,88,1,0
3122971535,72359,1,1
3207305473,1344,0,0
3210123455,28818,1,1
3156674038,472,1,1
3141833740,193,0,0
3177417172,1953,1,1
3160620876,901,0,0
3275472204,91684,0,0
3192252952,4,0,0
3093949496,159,1,0
3091256338,2096,0,1
3231247633,270,1,0
3168218411,1547,0,1
3235449791,215,0,0
3172070799,59,0,0
3138944387,254,0,0
3228354430,37,0,0
3102790603,11299,1,1
3215114764,245,0,0
3253618528,334,0,0
3138552824,1336,0,1
3254749319,4570,1,0
3158931705,44,1,0
3125000701,0,0,0
3122918541,35,0,0
3147221577,3478,0,1
3205891769,765,1,1
3246542146,1233,1,0
3241550311,19,0,0
3081821271,2185,1,1
3258871327,507,1,1
3226805360,29395,1,1
3213367725,207,1,0
3219254404,588,1,0
3183320251,32235,0,0
3236551508,124,1,0
3237703446,764,1,0
3248956761,508,1,1
3147266863,230,1,0
3190196520,602,1,1
3212745068,230,1,0
3169097473,85,0,0
3144308623,136,1,0
3193533609,20,0,0
3078217849,31,0,0
3236171682,62,1,1
3078039964,82,0,1
3196955896,3,1,0
3088752590,1,0,0
3227867582,1280,1,1
3179634710,109,1,0
3103300290,9,1,0
3100297109,64,1,0
3136051607,1172,0,0
3084354664,2,0,1
3140410870,114,1,0
3139945869,1219,0,1
3245212141,0,0,0
3122977468,209,1,1
3269086726,53,1,0
3269064930,116,1,0
3198864389,1279,0,1
3078712434,21,0,0
3135307315,3891,0,0
3101113699,55,0,0
3139271869,975,1,0
3134927053,458,1,0
3119079877,548,1,0
3161638137,82311,1,1
3223643354,238,1,0
3101498528,28,1,0
3267986066,0,0,0
3172572289,11,0,0
3232202968,903,1,0
3184478362,40,1,0
3184830641,69,0,0
3109525942,19,1,0
3230708925,70,1,0
3242315574,16,0,0
3231460257,114,1,0
3269921592,2,0,0
3165289823,254,1,0
3259226316,70,1,0
3127222871,113,1,0
3272287928,1817,1,1
3221372841,77,0,0
3230657224,955,1,0
3208544571,201,0,1
3197279228,26026,1,0
3078383974,41,0,0
3174468203,514,0,1
3156664492,8,0,1
3103681169,5848,0,1
3193322434,1578,1,0
3094743282,3,0,0
3137902575,36,0,0
3115895027,353,1,0
3164864533,78,0,0
3199336821,145,0,0
3110783954,0,0,0
3144101754,12,0,0
3226543839,403,0,1
3077311015,337,1,1
3223325863,163,1,0
3255269165,41,1,0
3128258418,855,0,1
3153101093,1301,1,0
3156456557,61,0,0
3213360758,0,0,0
3223603933,0,0,0
3218463719,64,1,0
3213307439,363,1,0
3216594701,21979,1,1
3084739799,140,0,1
3164516369,12,0,0
3117274843,418,1,0
3110219932,8,0,0
3169197980,291,1,1
3168274624,27,1,0
3221817196,258,1,0
3122931038,1,1,0
3083273308,86,0,0
3115762277,2666,1,1
3154652967,921,0,0
3275513847,534,1,1
3214127213,462,1,1
3190568208,414,0,0
3262466495,1832,1,1
3080450775,0,0,0
3155516121,278,1,0
3268595756,3160,0,1
3156695913,5090,1,1
3166287915,3946,0,0
3119099358,340,1,0
3087399940,96,0,0
3255484188,158,0,1
3170947322,2,0,0
3147840719,82,1,0
3230682144,349,1,0
3129996920,0,0,0
3161407157,179,1,0
3152602811,11036,1,1
3142541504,2,1,0
3085398469,24111,1,1
3146329354,84,1,0
3168612898,4,0,0
3113806629,44,1,0
3096792062,0,0,0
3191173020,6,0,0
3128970557,2,0,0
3193671126,506,1,0
3127781810,1978,1,1
3101175239,39,1,0
3269722535,1,0,0
3078019645,63,1,0
3079568440,388,1,1
3100727148,168,0,1
3077679669,80,0,0
3088415850,3018,1,1
3223608568,1138,1,1
3087587876,21,0,0
3211942533,2,0,1
3199867865,870,1,0
3151753047,2650,1,1
3155685400,1054,1,0
3169118920,137,1,0
3142906741,275,1,0
3254436323,12,0,0
3144090313,400,1,0
3276787791,3,0,0
3184126692,12,0,1
3123805283,1,0,0
3137058094,1281,1,1
3199571198,0,0,0
3195953065,97,1,0
3209832047,14,0,0
3238429047,17,1,1
3148436473,0,0,0
3136073133,519,1,0
3148248930,309,1,0
3081606652,556,0,0
3239561564,18,0,1
3082070083,402435,1,1
3230990710,1394,1,0
3143664425,192,0,1
3118003836,10,0,0
3214930915,4,0,1
3077128060,73,0,0
3087031790,136,1,0
3153634298,486,0,1
3167293449,299,0,1
3104622698,0,0,0
3215539282,39,0,0
3113268020,1239,1,1
3239395784,14676,1,0
3098819508,150,0,1
3161170447,5,0,0
3103634798,1944,1,1
3229213828,584,1,0
3221802471,223,1,0
3119837997,75,1,0
3200219739,413,0,0
3210124941,593,1,0
3083256649,8,0,0
3241552048,136,1,0
3176887903,2009,1,1
3193183157,14,0,0
3241643009,16,0,0
3141181012,0,0,0
3144500550,10473,0,1
3200188732,0,0,0
3144671213,739,0,1
3124498441,2,0,1
3116786074,0,0,0
3153252322,88,0,0
3174443041,41,0,0
3158982868,42,0,0
3192291444,18301,1,1
3199812992,13,0,0
3088220705,176,0,0
3158136553,59,1,0
3100956703,236,1,0
3074774643,0,0,0
3219557811,9881,1,0
3081978815,571,0,0
3239748118,1795,1,0
3180879587,0,0,0
3090688733,0,0,0
3096943188,3,0,0
3208198363,8,0,0
3266828491,167,0,0
3209405794,2817,1,0
3095400567,923,0,0
3197559585,0,0,0
3189489851,143,1,0
3189781191,11,0,1
3141911382,71,0,0
3222790638,934,1,1
3165221922,58,0,0
3167001050,22,0,0
3206905806,6,0,0
3157816556,434,1,1
3141308092,98,0,1
3206340161,144,1,0
3268164028,176,1,0
3245221924,1665,1,1
3171708235,45,0,1
3196372669,1,0,0
3221712161,19,0,0
3272467918,234,1,0
3111470132,6,0,0
3201677474,0,0,0
3258905367,137,1,0
3158304414,609,1,0
3185379935,18,0,1
3259414954,15,0,0
3234257351,464,1,1
3172683718,92,1,0
3256472611,188,1,0
3189024935,68,1,0
3128619351,66,0,0
3258871701,13,1,0
3242236662,386,1,0
3159398331,202,1,1
3144116210,12,0,1
3152656456,2,0,0
3149241573,30,1,0
3136290510,15922,1,0
3232711427,20,0,1
3088733583,5856,0,0
3125695545,402,1,0
3143988669,66,0,0
3197541653,490,1,0
3269654002,153,1,0
3190536492,44,0,0
3151211971,9432,1,1
3080107491,200,1,0
3238958692,365,0,0
3247227445,25,0,0
3186218830,132,1,0
3259888057,379,1,1
3269035759,2,0,0
3140483943,74,1,0
3224873352,141,1,1
3172651928,8,0,0
3074990791,596,1,1
3078066726,642,1,0
3253032858,871,0,0
3105060307,142,1,0
3135509834,2,1,0
3125817776,4,0,1
3153881989,58,0,1
3271673769,0,0,0
3237929957,76,0,0
3196112911,4,0,1
3183319074,5563,1,0
3160848695,57,0,1
3219769061,1314,0,1
3081803622,130,1,0
3190486831,342,0,0
3237741166,24,1,0
3080192045,37,0,0
3126455905,8,0,0
3203534257,78,0,0
3078366765,9638,1,1
3231589632,3746,1,1
3181157232,0,0,0
3104422536,92,0,0
3131464015,1135,1,0
3160590614,1447,0,1
3077057256,61,0,0
3075628660,18,0,0
3128598201,27,0,0
3096200855,225260,1,1
3177184154,2,0,0
3217968239,61,1,0
3226005840,356,1,1
3135573640,50,1,0
3236393939,6,0,0
3200923634,31,0,0
3082132239,157,1,0
3147829054,239,1,0
3132171150,988,1,0
3131457302,1,1,0
3219696751,2,0,0
3088763461,257,0,1
3193870086,180,0,0
3131807386,3122,0,0
3171069351,517,0,1
3108299845,9,1,0
3140387966,57,1,0
3143294783,131,1,0
3209872688,2,0,1
3203142171,1036,1,1
3200169620,38,0,0
3235990796,124,1,0
3250552871,5982,0,0
3135360314,121001,1,1
3209954297,222,1,0
3255394640,658,0,0
3141365675,63,1,0
3131654732,0,0,0
3158935716,355,1,0
3234412400,171,1,0
3231935037,7822,1,1
3259603262,125,0,0
3163097309,85,0,1
3190612638,11955,1,1
3094020110,8,0,0
3191658078,428,1,0
3241406905,3,0,0
3074635096,49,1,0
3254485322,145,1,0
3210885983,9,0,0
3184170032,14,0,1
3168150319,175,1,0
3131807383,385,1,0
3127825296,233,0,0
3271677684,1046823,1,0
3088414107,2000,0,0
3180898287,544,0,1
3151837966,867,1,1
3102514199,630,0,0
3119042017,933,1,1
3083875801,72,1,0
3194873632,12,0,1
3196953655,633,1,1
3262972925,1412,1,1
3111323650,149,1,0
3237870300,442,0,0
3095439815,33,0,0
3141802223,6932,1,1
3146906214,211,1,1
3179451686,42,1,0
3172352593,6,0,1
3259701196,4,0,0
3235190981,162,1,0
3216405361,88,1,0
3219559675,365,0,0
3176406990,1499,0,0
3084035121,583,0,0
3172362186,8475,0,0
3085322410,3,0,0
3261637261,0,0,0
3230529031,3829,1,1
3130361498,65,0,0
3259891443,456,1,1
3199884050,12,0,1
3186365121,79,1,0
3080789598,0,0,0
3141889094,434,1,0
3204252101,4241,1,1
3117492207,0,0,0
3180198385,168,1,0
3164620000,130,0,0
3221728322,984,1,1
3183510444,139,0,1
3223804257,5,0,0
3254500679,22,0,1
3234138504,8,1,0
3125826357,131,1,0
3115145732,14,0,0
3119695737,172,1,0
3146955761,57,0,0
3234816520,2,0,0
3214086292,4564,1,1
3267818687,31,0,1
3220393301,418,0,0
3221806132,181,1,0
3076043127,775,1,1
3202326066,361,0,1
3238753353,4770,0,1
3192543252,35,1,0
3137635226,116,1,0
3081925002,381,1,0
3196054892,4,0,1
3126448988,367,1,0
3153767187,464,0,0
3152485982,12501,1,1
3075789042,46,0,0
3223522886,1867,1,1
3103129117,740,0,1
3134478540,17,1,0
3256405696,136,1,0
3127543745,19,0,0
3195621098,189,0,0
3183398008,49,1,1
3158655778,266,1,0
3231937509,51,1,0
3218773894,634,1,0
3078523741,28,1,0
3126061276,784,1,0
3268145278,1405,0,0
3141023608,7009,1,0
3268294728,18,0,0
3077383006,547,1,0
3189533000,81,0,0
3221235980,340,0,0
3203303674,98,0,0
3232672090,1585,1,1
3087535228,6628,1,0
3134983232,29,0,1
3258870223,532,1,1
3179828414,14,0,0
3241819936,850,1,0
3134692878,143,0,0
3131144344,2,0,0
3276363042,441,0,0
3180528026,260,0,0
3245826488,237,1,0
3204901505,329,0,0
3204565892,758,1,0
3184470273,1154,1,0
3258874080,40,1,0
3193369023,232,0,1
3168626948,3191,1,1
3194874368,864,1,1
3238869981,244,0,0
3238176811,1256,0,0
3253517210,56563,1,1
3090183341,24,0,0
3163701378,4,0,0
3271747658,88046,0,1
3229011182,527,1,0
3236314925,16,0,0
3199929578,10,0,0
3189124542,48,0,1
3275676664,0,0,0
3178652279,148,0,1
3215350963,1047,1,1
3216635521,81,0,0
3187819011,0,0,0
3098036858,43,1,1
3096249565,6,0,0
3074788987,5,0,1
3083186670,38177,1,1
3125708547,510,1,0
3179745074,0,0,0
3085111843,4,0,0
3183269369,319,0,0
3176895873,37,0,0
3209826373,0,0,0
3088417650,2,0,0
3194998721,6421,1,1
3096236895,3,0,0
3103853435,22,0,0
3131807388,86,0,0
3157399266,76,1,0
3074605898,191,1,1
3227948352,2230,0,1
3264692597,764,1,0
3259262657,84,1,0
3075322931,8,0,1
3133959095,4150,1,0
3276018186,499,0,1
3222356037,9772,1,1
3249052943,8,0,0
3237969185,28,0,0
3210178155,513,0,1
3111015937,234,1,0
3232636358,3,0,1
3128687723,25,1,0
3074781486,2314,1,1
3236515423,3439,1,0
3104484475,99,1,0
3195788503,257,1,1
3276614939,0,0,0
3235209505,502,0,0
3234691892,15758,1,1
3267923695,15,1,1
3159138988,0,0,0
3262802572,69,1,0
3074993448,150,1,0
3174848975,0,0,0
3186400170,69,0,1
3246121444,675,1,0
3234061012,598,1,1
3160865707,107,0,1
3140472053,4,1,0
3258875068,31,1,0
3176732963,283,1,0
3212230718,34,0,0
3129063731,12,0,0
3141189152,0,0,0
3169215423,191,1,0
3128551483,253,0,0
3082820826,862,1,0
3112770705,650,1,1
3168071551,45,1,0
3168803564,8,0,0
3222480219,375,1,1
3218445618,0,0,0
3209849522,234,0,1
3189773161,15,0,1
3178431473,261,1,0
3275314197,1947,1,0
3087114684,13370,1,0
3125661124,19,0,1
3079241115,276,0,0
3262668155,4,0,0
3261881244,2,0,0
3211958444,21,0,0
3074570058,6,0,1
3141911282,18387,1,1
3109986701,0,0,0
3254865327,3,0,0
3206264749,936,0,1
3077757905,2,0,0
3173180612,176,1,1
3176572345,1370,0,1
3173301941,11,0,0
3213041896,2685,1,1
3177762716,107,0,1
3189321464,7,0,1
3179177884,1693,1,1
3244366179,1245,0,1
3252117147,41,0,1
3147302152,4,0,0
3143270588,2,0,0
3245408233,617,0,1
3186328017,30,0,0
3239263606,458,1,0
3268814007,223,0,0
3140903716,46,1,0
3239065835,65,0,0
3225283637,565,0,0
3214990325,59,0,0
3227679772,156,0,0
3132740864,9963,1,1
3229628332,166,0,0
3189163266,174,0,0
3234889538,16114,0,1
3191085425,822,0,1
3244768296,1079,0,1
3224637642,89,0,0
3219392635,636,1,0
3272735837,142,0,1
3113874849,764,0,1
3230657783,792,0,0
3264776526,244,0,1
3232990910,8,0,0
3261628196,175,0,0
3197529602,2509,0,1
3206984257,1969,1,1
3209628373,228,0,0
3260361394,24,0,0
3203674177,5915,1,1
3168070357,173,0,0
3087728875,367,0,0
3213826108,558,0,0
3225540340,1073,0,1
3257085745,4,0,0
3161425418,18,1,0
3131760803,76,1,0
3222921590,2252,1,0
3207786186,4930,1,0
3161086701,53,0,1
3172620921,5753,0,1
3255591862,971,0,1
3137117830,214,1,0
3251944582,83,1,1
3247870978,154,0,1
3174571388,9,0,0
3226570997,51,0,0
3210679359,3126,0,1
3225756286,521,0,0
3239122286,248,0,0
3232422158,2214,1,1
3220669047,735,0,0
3128356528,255,1,0
3231729538,26801,1,1
3244192229,238,0,0
3245632375,587,1,1
3131686689,964,1,0
3207311747,218,0,0
3229923825,38,0,0
3214155987,60,0,1
3140117936,510,1,1
3225248831,1473,1,0
3196988167,209,0,1
3249074818,61,0,1
3245421376,38,0,0
3192477103,131,0,1
3204645193,264,0,0
3222995485,1227,0,0
3176698273,1171,1,0
3178233390,78265,0,0
3252127377,65,0,1
3193604442,2,0,0
3247646815,4,0,0
3190054801,6863,1,1
3194931081,1,0,0
3219380097,5,0,0
3226585719,193,0,0
3163875884,21,0,0
3193925214,3863,0,0
3245751377,18,0,0
3165874296,7292,1,0
3251623503,7,0,0
3227871229,4,0,0
3236502724,17,0,0
3187203236,517,1,1
3191025642,55,0,0
3183028327,10,0,0
3185528165,8,0,0
3194288310,22,0,0
3172897353,2,0,0
3134670650,1,0,0
3239733181,256,0,1
3127601737,444,0,1
3199161790,80,0,0
3272945997,1927,1,1
3194511305,1877,0,1
3275949329,6,0,0
3258362007,59,1,0
3170718881,42835,1,1
3194615771,3826,1,1
3137841799,17,0,1
3209797547,611,0,0
3185789444,330,0,0
3236209903,66,0,0
3232435672,642,1,1
3244499677,828,0,1
3141717000,480,0,1
3165722637,43,1,0
3189724023,277,0,1
3236538506,244,0,0
3242616794,4,0,1
3193778499,1115,0,1
3226738627,24,0,0
3139478652,8,0,0
